ward,menu_package,address,cost,cost_numeric
38,Alley Apron Menu (2024),6345 W GRACE ST,"$29,205.19",29205.19
38,Curb & Gutter Menu (2024),ON N NORDICA AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),"$4,473.93",4473.93
38,Miscellaneous CDOT Projects (2024),4500 N MULLIGAN AVE,$660.00,660.0
38,Sidewalk Menu (2024),3301 N ODELL AVE,"$5,568.77",5568.77
38,Street Light Upgrade Menu (2024),3218 N PARIS AVE,$500.00,500.0
38,Street Light Upgrade Menu (2024),4130-4132 N MOODY AVE,$500.00,500.0
38,Street Resurfacing Menu (2024),ON N FORESTVIEW AVE FROM 4553 N TO W WILSON AVE (4600 N),"$15,173.91",15173.91
38,Street Resurfacing Menu (2024),ON N FORESTVIEW AVE FROM 4553 N TO W WILSON AVE (4600 N); 4459-4521 N FORESTVIEW AVE,"$35,282.46",35282.46
38,Street Resurfacing Menu (2024),ON N MARIA CT FROM W CASTLEISLAND AVE (4540 N) TO W WINDSOR AVE (4600 N),"$36,663.22",36663.22
38,Street Resurfacing Menu (2024),ON N MOBILE AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AVE (3700 N),"$70,227.37",70227.37
38,Street Resurfacing Menu (2024),ON N NEVA AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),"$55,976.63",55976.63
38,Street Resurfacing Menu (2024),ON N NEWCASTLE AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),"$53,727.89",53727.89
38,Street Resurfacing Menu (2024),ON N NORDICA AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),"$60,194.12",60194.12
38,Street Resurfacing Menu (2024),ON N OCONTO AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON ST (3600 N),"$58,607.89",58607.89
38,Street Resurfacing Menu (2024),ON N ODELL AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N),"$56,248.97",56248.97
38,Street Resurfacing Menu (2024),ON N OLCOTT AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AVE (3500 N),"$69,294.74",69294.74
38,Street Resurfacing Menu (2024),ON N ORANGE AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),"$59,934.26",59934.26
38,Street Resurfacing Menu (2024),ON N OZANAM AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AVE (3500 N),"$56,017.93",56017.93
38,Street Resurfacing Menu (2024),ON N PAGE AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),"$63,835.95",63835.95
38,Street Resurfacing Menu (2024),ON N PANAMA AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AVE (3500 N),"$63,276.05",63276.05
38,Street Resurfacing Menu (2024),ON N PANAMA AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),"$58,092.40",58092.4
38,Street Resurfacing Menu (2024),ON N PARIS AVE FROM 3610 N TO W WAVELAND AVE (3700 N),"$41,690.49",41690.49
38,Street Resurfacing Menu (2024),ON N PARKSIDE AVE FROM 4433 N TO W SUNNYSIDE AVE (4500 N),"$26,925.82",26925.82
38,Street Resurfacing Menu (2024),ON W BELLE PLAINE AVE FROM N AUSTIN AVE (6000 W) TO N MCVICKER AVE (6030 W),"$26,568.32",26568.32
38,Street Resurfacing Menu (2024),ON W BERTEAU AVE FROM N MOBILE AVE (6300 W) TO N MULLIGAN AVE (6330 W),"$32,735.67",32735.67
38,Street Resurfacing Menu (2024),ON W BYRON ST FROM N MENARD AVE (5800 W) TO N MARMORA AVE (5900 W),"$50,199.17",50199.17
38,Street Resurfacing Menu (2024),ON W GRACE ST FROM N MOBILE AVE (6300 W) TO N NARRAGANSETT AVE (6400 W),"$49,165.72",49165.72
38,Street Resurfacing Menu (2024),ON W NEWPORT AVE FROM N SAYRE AVE (7000 W) TO N NORDICA AVE (7050 W),"$39,165.57",39165.57
38,Street Resurfacing Menu (2024),ON W SCHOOL ST FROM N PACIFIC AVE (8000 W) TO N PAGE AVE (8030 W),"$10,451.98",10451.98
38,Street Resurfacing Menu (2024),ON W WARWICK AVE FROM N MEADE AVE (6100 W) TO N MELVINA AVE (6200 W),"$50,482.56",50482.56
38,Street Speed Hump Menu (2024),ON N LEAMINGTON AVE FROM W BELLE PLAINE AVE (4100 N) TO W BERTEAU AVE (4200 N),"$4,880.00",4880.0
38,Street Speed Hump Menu (2024),ON N MENARD AVE FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE (4500 N),"$4,880.00",4880.0
38,Street Speed Hump Menu (2024),ON N OCTAVIA AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),"$4,880.00",4880.0
38,Street Speed Hump Replacement (2024),ON N OCONTO AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON ST (3600 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON N ODELL AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON N OLCOTT AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AVE (3500 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON N PAGE AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON N PANAMA AVE FROM W ROSCOE ST (3400 N) TO W CORNELIA AVE (3500 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON N PARKSIDE AVE FROM 4433 N TO W SUNNYSIDE AVE (4500 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON N PONTIAC AVE FROM W BELLE PLAINE AVE (4100 N) TO W BERTEAU AVE (4200 N),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON W BYRON ST FROM N MENARD AVE (5800 W) TO N MARMORA AVE (5900 W),$0.00,0.0
38,Street Speed Hump Replacement (2024),ON W GRACE ST FROM N MOBILE AVE (6300 W) TO N NARRAGANSETT AVE (6400 W),$0.00,0.0
39,ADA - Street Resurfacing Menu (2024),ON N LEAVENWORTH AVE FROM 5553 N TO N LYNCH AVE (5530 N),"$14,490.00",14490.0
39,ADA - Street Resurfacing Menu (2024),ON N MCLEOD AVE FROM W PETERSON AVE (6000 N) TO W HUNTINGTON ST (6140 N),"$3,622.50",3622.5
39,ADA - Street Resurfacing Menu (2024),ON W ROSEMONT AVE FROM N PULASKI RD (4000 W) TO N KEDVALE AVE (4132 W),"$14,490.00",14490.0
39,Alley Apron Menu (2024),5811 N KILBOURN AVE,"$16,772.26",16772.26
39,Bollard Menu (2024),6042 W MIAMI AVE,"$4,343.64",4343.64
39,Curb & Gutter Menu (2024),5520 N VIRGINIA AVE,"$7,668.48",7668.48
39,Pavement Markings Menu (2024),5634-5642 N PULASKI RD,"$1,800.00",1800.0
39,Pavement Markings Menu (2024),W MONTROSE AVE & N KOSTNER AVE,"$2,200.00",2200.0
39,Street Light Upgrade Menu (2024),4923 N KEYSTONE AVE,$500.00,500.0
39,Street Light Upgrade Menu (2024),5240 N LAPORTE AVE,$500.00,500.0
39,Street Resurfacing Menu (2024),5683-5699 N KERBS AVE,"$69,493.94",69493.94
39,Street Resurfacing Menu (2024),ON N BERNARD ST FROM 5001 N TO W CARMEN AVE (5020 N),"$13,270.49",13270.49
39,Street Resurfacing Menu (2024),ON N CENTRAL PARK AVE FROM W BRYN MAWR AVE (5600 N) TO W HOLLYWOOD AVE (5700 N),"$63,232.27",63232.27
39,Street Resurfacing Menu (2024),ON N CLIFFORD AVE FROM 5787 N TO N LANSING AVE (5770 N),"$8,631.69",8631.69
39,Street Resurfacing Menu (2024),ON N FOREST GLEN AVE FROM N CALDWELL AVE (5850 N) TO W THORNDALE AVE (5900 N),"$28,007.94",28007.94
39,Street Resurfacing Menu (2024),ON N FOREST GLEN AVE FROM N CICERO AVE (5750 N) TO N CALDWELL AVE (5850 N),"$111,635.80",111635.8
39,Street Resurfacing Menu (2024),ON N HAMLIN AVE FROM 5111 N TO W CARMEN AVE (5100 N),"$11,765.27",11765.27
39,Street Resurfacing Menu (2024),ON N KEATING AVE FROM W LELAND AVE (4700 N) TO W LAWRENCE AVE (4800 N),"$61,889.83",61889.83
39,Street Resurfacing Menu (2024),ON N KILDARE AVE FROM W CULLOM AVE (4300 N) TO W MONTROSE AVE (4400 N),"$52,817.74",52817.74
39,Street Resurfacing Menu (2024),ON N KILPATRICK AVE FROM 6321 N TO W DEVON AVE (6350 N),"$44,154.60",44154.6
39,Street Resurfacing Menu (2024),ON N KOLMAR AVE FROM N CALDWELL AVE (5800 N) TO W THORNDALE AVE (5900 N),"$60,478.30",60478.3
39,Street Resurfacing Menu (2024),ON N LEAVENWORTH AVE FROM 5553 N TO N LYNCH AVE (5530 N),"$30,079.42",30079.42
39,Street Resurfacing Menu (2024),ON N LENOX AVE FROM N CALDWELL AVE (6120 N) TO N LEOTI AVE (6230 N),"$58,249.11",58249.11
39,Street Resurfacing Menu (2024),ON N LENOX AVE FROM N HIAWATHA AVE (6300 N) TO W DEVON AVE (6400 N),"$35,951.19",35951.19
39,Street Resurfacing Menu (2024),ON N LEONARD AVE FROM 5578 N TO N LYNCH AVE (5570 N),"$26,981.38",26981.38
39,Street Resurfacing Menu (2024),ON N LINDER AVE FROM 5798 N TO W ARDMORE AVE (5800 N),"$12,976.90",12976.9
39,Street Resurfacing Menu (2024),ON N MCLEOD AVE FROM W PETERSON AVE (6000 N) TO W HUNTINGTON ST (6140 N),"$39,355.43",39355.43
39,Street Resurfacing Menu (2024),ON N NAVAJO AVE FROM N CALDWELL AVE (6220 N) TO W DEVON AVE (6360 N),"$109,900.22",109900.22
39,Street Resurfacing Menu (2024),ON N SPRINGFIELD AVE FROM W ARGYLE ST (5000 N) TO W FOSTER AVE (5200 N),"$123,890.98",123890.98
39,Street Resurfacing Menu (2024),ON N ST LOUIS AVE FROM W FOSTER AVE (5200 N) TO W BALMORAL AVE (5400 N),"$126,701.43",126701.43
39,Street Resurfacing Menu (2024),ON N TRIPP AVE FROM W MONTROSE AVE (4400 N) TO N KEOKUK AVE (4500 N),"$52,817.53",52817.53
39,Street Resurfacing Menu (2024),ON W CATALPA AVE FROM 5111 W TO N FOREST GLEN AVE (5100 W),"$28,554.99",28554.99
39,Street Resurfacing Menu (2024),ON W CULLOM AVE FROM N KILDARE AVE (4300 W) TO N KOSTNER AVE (4400 W),"$69,313.32",69313.32
39,Street Resurfacing Menu (2024),ON W EASTWOOD AVE FROM 4014 W TO N KENNICOTT AVE (4120 W),"$21,281.52",21281.52
39,Street Resurfacing Menu (2024),ON W GLENLAKE AVE FROM N HARDING AVE (3930 W) TO N PULASKI RD (4000 W),"$27,300.15",27300.15
39,Street Resurfacing Menu (2024),ON W ROSEMONT AVE FROM N PULASKI RD (4000 W) TO N KEDVALE AVE (4132 W),"$86,936.10",86936.1
39,Street Resurfacing Menu (2024),ON W SUNNYSIDE AVE FROM N PULASKI RD (4000 W) TO N KASSON AVE (4100 W),"$38,771.96",38771.96
39,Street Resurfacing Menu (2024),ON W WILSON AVE FROM N PULASKI RD (4000 W) TO N KEYSTONE AVE (4030 W),"$19,173.61",19173.61
39,Street Speed Hump Replacement (2024),ON N FOREST GLEN AVE FROM N CALDWELL AVE (5850 N) TO W THORNDALE AVE (5900 N),$0.00,0.0
39,Street Speed Hump Replacement (2024),ON N FOREST GLEN AVE FROM N CICERO AVE (5750 N) TO N CALDWELL AVE (5850 N),$0.00,0.0
40,"(2024) In-Road ""State Law Stop For Pedestrians"" Sign Menu",W FOSTER AVE & N WINCHESTER AVE,$350.00,350.0
40,(2024) Miscellaneous CDOT Projects (2024),1500 W CATALPA AVE,$660.00,660.0
40,Alley Resurfacing Menu (2024),W GIDDINGS ST & N MANOR AVE&N MANOR AVE & W LAWRENCE AVE,"$32,212.61",32212.61
40,Alley Speed Hump Menu (2024),N CALIFORNIA AVE & W AINSLIE ST&W LAWRENCE AVE & N FRANCISCO AVE,"$2,175.00",2175.0
40,Alley Speed Hump Menu (2024),N MOZART ST & W AINSLIE ST&W ARGYLE ST & N CALIFORNIA AVE,"$1,450.00",1450.0
40,Alley Speed Hump Menu (2024),W THORNDALE AVE & N RAVENSWOOD AVE&N HERMITAGE AVE & W ROSEHILL DR,"$2,175.00",2175.0
40,Alley Speed Hump Removal Menu (2024),6059 N MAPLEWOOD AVE; W GLENLAKE AVE & N MAPLEWOOD AVE&N CAMPBELL AVE & W PETERSON AVE,$725.00,725.0
40,Alley Speed Hump Replacement (2024),W GIDDINGS ST & N MANOR AVE&N MANOR AVE & W LAWRENCE AVE,$0.00,0.0
40,Bollard Menu (2024),5243 N HOYNE AVE,"$1,402.67",1402.67
40,Concrete Alley Menu (2024),N FRANCISCO AVE & W ARGYLE ST&W AINSLIE ST & N FRANCISCO AVE,"$324,000.00",324000.0
40,Concrete Alley Menu (2024),W LAWRENCE AVE & N ROCKWELL ST&N TALMAN AVE & W LELAND AVE,"$82,693.03",82693.03
40,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",N DAMEN AVE & W WINONA ST,$350.00,350.0
40,Miscellaneous CDOT Projects (2024),N RIDGE AVE & N RAVENSWOOD AVE,"$90,000.00",90000.0
40,Pavement Markings Menu (2024),ON N RIDGE AVE FROM W DEVON AVE (6400 N) TO W PRATT BLVD (6800 N),"$25,534.31",25534.31
40,Sidewalk Menu (2024),1834-1836 W FOSTER AVE,"$38,690.91",38690.91
40,Sidewalk Menu (2024),1921 W HOOD AVE,"$13,248.26",13248.26
40,Sidewalk Menu (2024),2235 W MORSE AVE,"$7,463.58",7463.58
40,Sidewalk Menu (2024),2239 W FARRAGUT AVE,"$10,404.51",10404.51
40,Sidewalk Menu (2024),2447 W GRANVILLE AVE,"$45,656.65",45656.65
40,Sidewalk Menu (2024),5634 N CAMPBELL AVE,"$2,583.36",2583.36
40,Sidewalk Menu (2024),5720 N WESTERN AVE,"$6,373.42",6373.42
40,Sidewalk Menu (2024),5915-5943 N ROCKWELL ST,"$17,355.17",17355.17
40,Sidewalk Menu (2024),6019 N TALMAN AVE,"$5,364.53",5364.53
40,Sidewalk Menu (2024),ON N CALIFORNIA AVE FROM W THORNDALE AVE (5900 N) TO W PETERSON AVE (6000 N),"$64,450.68",64450.68
40,Sidewalk Menu (2024),ON W PETERSON AVE FROM N CALIFORNIA AVE (2800 W) TO N RICHMOND ST (2930 W),"$68,615.30",68615.3
40,Street Bump Outs Menu (2024),N DAMEN AVE & W ALBION AVE,"$32,053.50",32053.5
40,Street Bump Outs Menu (2024),W EASTWOOD AVE & N FRANCISCO AVE,"$30,696.97",30696.97
40,Street Bump Outs Menu (2024),W LUNT AVE & N CAMPBELL AVE,"$19,227.19",19227.19
40,Street Bump Outs Menu (2024),W WINNEMAC AVE & N WOLCOTT AVE; W WINNEMAC AVE & N WINCHESTER AVE,"$75,552.96",75552.96
40,Street Resurfacing Menu (2024),ON N ROCKWELL ST FROM W COYLE AVE (6930 N) TO W LUNT AVE (7000 N),"$34,656.86",34656.86
40,Street Resurfacing Menu (2024),ON N ROCKWELL ST FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N),"$67,484.86",67484.86
40,Street Resurfacing Menu (2024),ON N WOLCOTT AVE FROM W FOSTER AVE (5200 N) TO W FARRAGUT AVE (5230 N),"$25,660.20",25660.2
40,Street Resurfacing Menu (2024),ON W ARGYLE ST FROM N ROCKWELL ST (2600 W) TO N CALIFORNIA AVE (2800 W),"$112,112.53",112112.53
40,Street Resurfacing Menu (2024),ON W BERWYN AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W),"$64,599.96",64599.96
40,Street Resurfacing Menu (2024),ON W BERWYN AVE FROM N LINCOLN AVE (2500 W) TO N WASHTENAW AVE (2700 W),"$100,959.53",100959.53
40,Street Resurfacing Menu (2024),ON W GRANVILLE AVE FROM N DAMEN AVE (1999 W) TO N HOYNE AVE (2100 W),"$60,275.05",60275.05
40,Street Speed Hump Menu (2024),ON N CAMPBELL AVE FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE AVE (6200 N),"$4,880.00",4880.0
40,Street Speed Hump Menu (2024),ON N LEAVITT ST FROM W SUMMERDALE AVE (5330 N) TO N BOWMANVILLE AVE (5400 N),"$2,440.00",2440.0
40,Street Speed Hump Menu (2024),ON N SEELEY AVE FROM 6550 N TO W ARTHUR AVE (6500 N),"$4,880.00",4880.0
40,Street Speed Hump Menu (2024),ON W WINNEMAC AVE FROM N PAULINA ST (1700 W) TO N RAVENSWOOD AVE (1800 W),"$2,440.00",2440.0
40,Street Speed Hump Replacement (2024),ON N ROCKWELL ST FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N),$0.00,0.0
40,Street Speed Hump Replacement (2024),ON W BERWYN AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W),$0.00,0.0
40,Street Speed Hump Replacement (2024),ON W BERWYN AVE FROM N WESTERN AVE (2400 W) TO N WASHTENAW AVE (2700 W),$0.00,0.0
40,Street Traffic Circle Menu (2024),W GRANVILLE AVE & N CAMPBELL AVE,"$18,146.39",18146.39
41,ADA - Street Resurfacing Menu (2024),ON N OLMSTED AVE FROM N OLIPHANT AVE (6700 N) TO N OSHKOSH AVE (6740 N),"$7,245.00",7245.0
41,ADA - Street Resurfacing Menu (2024),ON W ROSEDALE AVE FROM N OTTAWA AVE (7640 W) TO N CANFIELD AVE (7829 W),"$18,112.50",18112.5
41,ADA - Street Resurfacing Menu (2024),ON W THORNDALE AVE FROM N AVONDALE AVE (6700 W) TO N EAST CIRCLE AVE (6900 W),"$10,867.50",10867.5
41,ADA - Street Resurfacing Menu (2024),ON W THORNDALE AVE FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7900 W),"$7,245.00",7245.0
41,Miscellaneous CDOT Projects (2024),6100 N NEVA AVE,$660.00,660.0
41,Miscellaneous CDOT Projects (2024),7166 N OZARK AVE,$660.00,660.0
41,Miscellaneous CDOT Projects (2024),7278 W HIGGINS AVE,"$20,485.02",20485.02
41,Miscellaneous CDOT Projects (2024),7300 N ORIOLE AVE,$864.00,864.0
41,Street Resurfacing Menu (2024),ON N EAST CIRCLE AVE FROM N NICOLET AVE (5730 N) TO N NINA AVE (6000 N),"$252,293.31",252293.31
41,Street Resurfacing Menu (2024),ON N NASHVILLE AVE FROM W FOSTER AVE (5200 N) TO W HIGGINS AVE (5300 N),"$54,872.91",54872.91
41,Street Resurfacing Menu (2024),ON N NATCHEZ AVE FROM W BALMORAL AVE (5400 N) TO W GREGORY ST (5530 N),"$89,649.99",89649.99
41,Street Resurfacing Menu (2024),ON N NAVARRE AVE FROM N NASHOTAH AVE (5940 N) TO N NETTLETON AVE (6100 N),"$166,642.05",166642.05
41,Street Resurfacing Menu (2024),ON N NEW ENGLAND AVE FROM 4822 N TO W STRONG ST (4900 N),"$40,486.75",40486.75
41,Street Resurfacing Menu (2024),ON N NORMANDY AVE FROM W STRONG ST (4900 N) TO W ARGYLE ST (5000 N),"$53,434.29",53434.29
41,Street Resurfacing Menu (2024),ON N OAK PARK AVE FROM W STRONG ST (4899 N) TO W ARGYLE ST (5000 N),"$52,578.89",52578.89
41,Street Resurfacing Menu (2024),ON N OLMSTED AVE FROM N OLIPHANT AVE (6700 N) TO N OSHKOSH AVE (6740 N),"$46,021.70",46021.7
41,Street Resurfacing Menu (2024),ON N OSHKOSH AVE FROM 6700 N TO N NORTHWEST HWY (6740 N),"$28,185.12",28185.12
41,Street Resurfacing Menu (2024),ON N RUTHERFORD AVE FROM 5025 N TO W FOSTER AVE (5200 N),"$78,957.44",78957.44
41,Street Resurfacing Menu (2024),ON N SAYRE AVE FROM W HIGGINS AVE (5442 N) TO W BALMORAL AVE (5400 N),"$34,839.78",34839.78
41,Street Resurfacing Menu (2024),ON W ARDMORE AVE FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7899 W),"$62,085.50",62085.5
41,Street Resurfacing Menu (2024),ON W BALMORAL AVE FROM N NEW ENGLAND AVE (6830 W) TO N NORDICA AVE (7000 W),"$98,961.47",98961.47
41,Street Resurfacing Menu (2024),ON W ROSEDALE AVE FROM N OTTAWA AVE (7640 W) TO N CANFIELD AVE (7829 W),"$115,232.06",115232.06
41,Street Resurfacing Menu (2024),ON W THORNDALE AVE FROM N AVONDALE AVE (6700 W) TO N EAST CIRCLE AVE (6900 W),"$125,977.36",125977.36
41,Street Resurfacing Menu (2024),ON W THORNDALE AVE FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7900 W),"$64,502.75",64502.75
41,Street Resurfacing Menu (2024),ON W VICTORIA ST FROM N OZARK AVE (7730 W) TO N CANFIELD AVE (7900 W),"$62,467.17",62467.17
41,Street Speed Hump Menu (2024),ON N MONT CLARE AVE FROM W SUMMERDALE AVE (5330 N) TO W BALMORAL AVE (5400 N),"$2,440.00",2440.0
41,Street Speed Hump Menu (2024),ON W IMLAY ST FROM N NEWCASTLE AVE (6800 W) TO N NEW ENGLAND AVE (6830 W),"$2,440.00",2440.0
42,Alley Apron Menu (2024),411 N DEARBORN ST,"$20,013.84",20013.84
42,Alley Resurfacing Menu (2024),111 W ILLINOIS ST; W ILLINOIS ST & N CLARK ST&N LA SALLE DR & W HUBBARD ST,"$17,613.29",17613.29
42,Alley Resurfacing Menu (2024),150 W SUPERIOR ST; W SUPERIOR ST & N LA SALLE DR&N WELLS ST & W CHICAGO AVE,"$11,494.99",11494.99
42,Alley Resurfacing Menu (2024),15 W DELAWARE PL; W DELAWARE PL & N DEARBORN ST&N STATE ST & W CHESTNUT ST,"$21,504.42",21504.42
42,Alley Resurfacing Menu (2024),E WACKER DR & N STATE ST&N WABASH AVE & E HADDOCK PL,"$33,125.34",33125.34
42,Alley Speed Hump Menu (2024),N STATE ST & E RANDOLPH ST&E BENTON PL & N WABASH AVE,$725.00,725.0
42,Alley Speed Hump Replacement (2024),W DELAWARE PL & N DEARBORN ST&N STATE ST & W CHESTNUT ST; 15 W DELAWARE PL,$0.00,0.0
42,Curb & Gutter Menu (2024),N LAKE SHORE DR & E OAK ST,"$2,441.68",2441.68
42,Curb & Gutter Menu (2024),ON N NEW ST FROM E RIVER DR (410 N) TO E NORTH WATER ST (430 N),"$16,171.14",16171.14
42,Left-Turn Arrow Menu (2024),N MICHIGAN AVE & E WACKER DR,"$43,292.42",43292.42
42,Miscellaneous CDOT Projects (2024),360 W OHIO ST,$563.44,563.44
42,Miscellaneous CDOT Projects (2024),ON E GRAND AVE FROM N LAKE SHORE DR (486 E) TO N STREETER DR (700 E),"$3,000.00",3000.0
42,Native/Butterfly Garden 42nd Ward 2024 Menu,337 E RANDOLPH ST,"$15,100.00",15100.0
42,Sidewalk Menu (2024),126 E CHESTNUT ST,"$10,715.33",10715.33
42,Sidewalk Menu (2024),230 W SUPERIOR ST,"$42,143.77",42143.77
42,Sidewalk Menu (2024),530 E GRAND AVE,"$63,099.91",63099.91
42,Sidewalk Menu (2024),919 N DEARBORN ST,"$14,627.01",14627.01
42,Sidewalk Menu (2024),E DELAWARE PL & N WABASH AVE,"$15,148.92",15148.92
42,Street Bump Outs Menu (2024),N STATE ST & W HURON ST,"$36,864.44",36864.44
42,Street Resurfacing Menu (2024),N LAKE SHORE DR & N LSD WACKER DR XR; 323 E WACKER DR,"$47,072.71",47072.71
42,Street Resurfacing Menu (2024),ON E GRAND AVE FROM N LSD GRAND AV ER (500 E) TO N STREETER DR (700 E),"$90,036.33",90036.33
42,Street Resurfacing Menu (2024),ON E ILLINOIS ST FROM 200 E TO N WABASH LOWER AVE (40 E),"$52,829.25",52829.25
42,Street Resurfacing Menu (2024),ON N RUSH ST FROM E DELAWARE PL (900 N) TO E CEDAR ST (1101 N),"$111,969.34",111969.34
42,Street Resurfacing Menu (2024),ON N RUSH ST FROM E HUBBARD ST (430 N) TO E ILLINOIS ST (500 N),"$25,626.49",25626.49
42,Street Resurfacing Menu (2024),ON W ERIE ST FROM N KINGSBURY ST (500 W) TO N LARRABEE ST (600 W),"$63,494.20",63494.2
42,Street Resurfacing Menu (2024),ON W HURON ST FROM N STATE ST (0 E) TO N DEARBORN ST (50 W),"$43,414.42",43414.42
42,Street Resurfacing Menu (2024),ON W ILLINOIS ST FROM N CLARK ST (100 W) TO N LA SALLE DR (140 W),"$38,927.16",38927.16
42,Street Resurfacing Menu (2024),ON W ILLINOIS ST FROM N ORLEANS ST (340 W) TO N KINGSBURY ST (400 W),"$80,739.59",80739.59
42,Street Resurfacing Menu (2024),ON W ILLINOIS ST FROM N STATE ST (0 E) TO N DEARBORN ST (50 W),"$56,241.11",56241.11
42,Street Resurfacing Menu (2024),ON W OHIO ST FROM 417 W TO N KINGSBURY ST (500 W),"$45,068.55",45068.55
42,Street Speed Hump Menu (2024),N COLUMBUS DR & E SOUTH WATER ST,"$2,000.00",2000.0
42,Street Speed Hump Replacement (2024),ON W ILLINOIS ST FROM N ORLEANS ST (340 W) TO N KINGSBURY ST (400 W),$0.00,0.0
42,Viaduct Improvement Menu (2024),ON E NORTH WATER LOWER ST FROM N MICHIGAN LOWER AVE (200 E) TO N ST CLAIR ST (230 E); ON E NORTH WATER ST FROM N WABASH LOWER AVE (100 E) TO N NEW ST (350 E),"$244,468.00",244468.0
42,Viaduct Improvement Menu (2024),ON N WABASH LOWER AVE FROM E KINZIE ST (400 N) TO E ILLINOIS ST (500 N),"$3,382.02",3382.02
43,Alley Apron Menu (2024),1852 N SHEFFIELD AVE,$511.71,511.71
43,Alley Resurfacing Menu (2024),W ARMITAGE AVE & N LARRABEE ST&N HOWE ST & W WILLOW ST; 605 W ARMITAGE AVE,"$11,094.74",11094.74
43,Arterial Street Bump Outs Menu (2024),N SHEFFIELD AVE & W MONTANA ST,"$18,289.55",18289.55
43,Miscellaneous CDOT Projects (2024),2534 N SHEFFIELD AVE,$660.00,660.0
43,Pavement Markings Menu (2024),ON W DICKENS AVE FROM N STOCKTON DR (280 W) TO N LINCOLN PARK WEST (300 W),"$27,504.91",27504.91
43,Sidewalk Menu (2024),2274 N LINCOLN AVE; ON N LINCOLN AVE FROM W BELDEN AVE (2300 N) TO W WEBSTER AVE (2200 N),"$22,752.61",22752.61
43,Street Bump Outs Menu (2024),N CLEVELAND AVE & W WISCONSIN ST,"$40,254.47",40254.47
43,Street Bump Outs Menu (2024),N SEDGWICK ST & W EUGENIE ST,"$7,146.01",7146.01
43,Street Bump Outs Menu (2024),N WELLS ST & W MENOMONEE ST,"$23,493.92",23493.92
43,Street Light Arterial Menu (2024),ON W ARMITAGE AVE FROM N HALSTED ST (800 W) TO N BISSELL ST (930 W),"$600,000.00",600000.0
43,Street Light Arterial Menu (2024),ON W FULLERTON AVE FROM N SHEFFIELD AVE (1000 W) TO N RACINE AVE (1200 W); ON N SHEFFIELD AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE (2400 N),"$60,000.00",60000.0
43,Street Light Residential Staggered Piggy Back Menu (2024),ON N HUDSON AVE FROM W MENOMONEE ST (1800 N) TO W WISCONSIN ST (1900 N),"$172,000.00",172000.0
43,Street Light Residential Staggered Piggy Back Menu (2024),ON N LAKEVIEW AVE FROM W FULLERTON PKWY (2400 N) TO W DEMING PL (2600 N),"$30,000.00",30000.0
43,Street Light Residential Staggered Piggy Back Menu (2024),ON W WRIGHTWOOD AVE FROM N LAKEVIEW AVE (400 W) TO N CLARK ST (600 W),"$295,206.91",295206.91
43,Street Resurfacing Menu (2024),1 W BURTON PL,"$27,257.00",27257.0
43,Street Resurfacing Menu (2024),ON N ASTOR ST FROM E SCOTT ST (1230 N) TO E GOETHE ST (1300 N),"$28,525.50",28525.5
