ward,menu_package,address,cost,cost_numeric
37,Alley Resurfacing Menu (2025),N SPRINGFIELD AVE & W DIVISION ST&W POTOMAC AVE & N HARDING AVE; 1216 N SPRINGFIELD AVE,"$54,289.84",54289.84
37,Alley Resurfacing Menu (2025),N SPRINGFIELD AVE & W FERDINAND ST&W FERDINAND ST & N HARDING AVE,"$44,292.38",44292.38
37,Alley Resurfacing Menu (2025),W CHICAGO AVE & N LAWLER AVE&N LECLAIRE AVE & W IOWA ST,"$40,660.41",40660.41
37,Alley Resurfacing Menu (2025),W CRYSTAL ST & N KILDARE AVE&N KEELER AVE & W POTOMAC AVE; 4201 W POTOMAC AVE,"$40,028.11",40028.11
37,Alley Resurfacing Menu (2025),W ERIE ST & N LAVERGNE AVE&N LECLAIRE AVE & W OHIO ST,"$38,454.51",38454.51
37,Alley Resurfacing Menu (2025),W WALTON ST & N CICERO AVE&N LAMON AVE & W IOWA ST,"$57,111.43",57111.43
37,Alley Speed Hump Menu (2025),N LECLAIRE AVE & W ST PAUL AVE; N LAMON AVE & W WABANSIA AVE,"$3,625.00",3625.0
37,Alley Speed Hump Replacement (2025),1118 N KEDVALE AVE; N KEDVALE AVE & W DIVISION ST&W THOMAS ST & N KEELER AVE,$0.00,0.0
37,Alley Speed Hump Replacement (2025),1754 N LECLAIRE AVE; N LECLAIRE AVE & W BLOOMINGDALE AVE&W ST PAUL AVE & N LARAMIE AVE,$0.00,0.0
37,Alley Speed Hump Replacement (2025),N SPRINGFIELD AVE & W FERDINAND ST&W FERDINAND ST & N HARDING AVE,$0.00,0.0
37,Alley Speed Hump Replacement (2025),W CHICAGO AVE & N LAWLER AVE&N LECLAIRE AVE & W IOWA ST,$0.00,0.0
37,Alley Speed Hump Replacement (2025),W CRYSTAL ST & N KILDARE AVE&N KEELER AVE & W POTOMAC AVE; 4201 W POTOMAC AVE,$0.00,0.0
37,Alley Speed Hump Replacement (2025),W WALTON ST & N CICERO AVE&N LAMON AVE & W IOWA ST,$0.00,0.0
37,Curb & Gutter Menu (2025),1805 N LUNA AVE,"$9,964.27",9964.27
37,Curb & Gutter Menu (2025),N KOLIN AVE & W IOWA ST,"$14,221.97",14221.97
37,Miscellaneous CDOT Projects (2025),1020-1024 N CICERO AVE,$150.00,150.0
37,Sidewalk Menu (2025),1101 N KEELER AVE; W THOMAS ST & N KEELER AVE,"$18,067.92",18067.92
37,Sidewalk Menu (2025),1421 N LINDER AVE,"$3,514.76",3514.76
37,Sidewalk Menu (2025),1748 N LUNA AVE,"$7,441.36",7441.36
37,Sidewalk Menu (2025),1827 N LECLAIRE AVE,"$5,867.75",5867.75
37,Sidewalk Menu (2025),4059 W POTOMAC AVE,"$33,417.74",33417.74
37,Sidewalk Menu (2025),5444 W LE MOYNE ST,"$26,134.36",26134.36
37,Sidewalk Menu (2025),838-841 N KEYSTONE AVE,"$30,385.74",30385.74
37,Sidewalk Menu (2025),ON N LOCKWOOD AVE FROM W WABANSIA AVE (1700 N) TO W NORTH AVE (1600 N),"$146,459.58",146459.58
37,Sidewalk Menu (2025),ON W KAMERLING AVE FROM N KARLOV AVE (4100 W) TO N KEELER AVE (4200 W),"$222,978.96",222978.96
37,Street Light Upgrade Menu (2025),5100 W BLOOMINGDALE AVE,"$5,000.00",5000.0
37,Street Resurfacing Menu (2025),ON N KEELER AVE FROM W THOMAS ST (1100 N) TO W POTOMAC AVE (1300 N),"$156,413.57",156413.57
37,Street Resurfacing Menu (2025),ON N LOCKWOOD AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N),"$59,572.77",59572.77
37,Street Resurfacing Menu (2025),ON N LUNA AVE FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST (1850 N),"$43,393.13",43393.13
37,Street Resurfacing Menu (2025),ON W CRYSTAL ST FROM N PULASKI RD (4000 W) TO N KARLOV AVE (4100 W),"$61,341.72",61341.72
37,Street Resurfacing Menu (2025),ON W POTOMAC AVE FROM N PULASKI RD (4000 W) TO N KARLOV AVE (4100 W),"$61,204.77",61204.77
37,Street Speed Hump Menu (2025),ON N KEDVALE AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST (900 N),"$4,880.00",4880.0
37,Street Speed Hump Menu (2025),ON N KEYSTONE AVE FROM W IOWA ST (900 N) TO W AUGUSTA BLVD (1000 N),"$4,880.00",4880.0
37,Street Speed Hump Menu (2025),ON N LEAMINGTON AVE FROM W HIRSCH ST (1400 N) TO W LE MOYNE ST (1500 N),"$2,440.00",2440.0
37,Street Speed Hump Menu (2025),ON N LECLAIRE AVE FROM W WABANSIA AVE (1700 N) TO W ST PAUL AVE (1730 N),"$2,440.00",2440.0
37,Street Speed Hump Menu (2025),ON N LOCKWOOD AVE FROM W WABANSIA AVE (1700 N) TO W BLOOMINGDALE AVE (1800 N),$0.00,0.0
37,Street Speed Hump Menu (2025),ON W FERDINAND ST FROM N SPRINGFIELD AVE (3900 W) TO N PULASKI RD (3999 W),"$4,880.00",4880.0
37,Street Speed Hump Menu (2025),ON W IOWA ST FROM N KARLOV AVE (4100 W) TO N KEELER AVE (4200 W),"$4,880.00",4880.0
37,Street Speed Hump Menu (2025),ON W WABANSIA AVE FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE (5400 W),"$4,880.00",4880.0
37,Viaduct Improvement Menu (2025),1800 N LARAMIE AVE,"$43,158.31",43158.31
38,"block at $500,000; total of $1,000,000 Smyser Elementary Gym Renovations",4310 N MELVINA AVE,"$75,000.00",75000.0
38,Miscellaneous CDOT Projects (2025),3940 N OKETO AVE,$660.00,660.0
38,Miscellaneous CDOT Projects (2025),420 N AUSTIN BLVD,$660.00,660.0
38,N Harlem Ave from W Grace St to W Irving Park Road. Each,ON N HARLEM AVE FROM W GRACE ST (3800 N) TO W IRVING PARK RD (4000 N),"$260,000.00",260000.0
38,Street Resurfacing Menu (2025),ON N CHESTER AVE FROM W MONTROSE AVE (4400 N) TO W AGATITE AVE (4500 N),"$56,288.79",56288.79
38,Street Resurfacing Menu (2025),ON N MCVICKER AVE FROM 4038 N TO W IRVING PARK RD (4000 N),"$33,000.08",33000.08
38,Street Resurfacing Menu (2025),ON N MELVINA AVE FROM W IRVING PARK RD (4000 N) TO W DAKIN ST (3930 N),"$41,621.98",41621.98
38,Street Resurfacing Menu (2025),ON N NATOMA AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON ST (3600 N),"$54,835.59",54835.59
38,Street Resurfacing Menu (2025),ON N NORMANDY AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),"$58,050.05",58050.05
38,Street Resurfacing Menu (2025),ON N OCTAVIA AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N),"$56,131.32",56131.32
38,Street Resurfacing Menu (2025),ON N OKETO AVE FROM W ADDISON ST (3600 N) TO W CORNELIA AVE (3500 N),"$65,536.73",65536.73
38,Street Resurfacing Menu (2025),ON N OZARK AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON ST (3600 N),"$47,424.01",47424.01
38,Street Resurfacing Menu (2025),ON N PARIS AVE FROM W ADDISON ST (3600 N) TO W FOREST PRESERVE AVE (3499 N),"$62,865.01",62865.01
38,Street Resurfacing Menu (2025),ON N PARIS AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),"$58,677.70",58677.7
38,Street Resurfacing Menu (2025),ON N PIONEER AVE FROM W SCHOOL ST (3300 N) TO W FOREST PRESERVE AVE (3447 N),"$95,500.84",95500.84
38,Street Resurfacing Menu (2025),ON N PITTSBURGH AVE FROM 4041 N TO W BELLE PLAINE AVE (4100 N),"$58,718.86",58718.86
38,Street Resurfacing Menu (2025),ON N PITTSBURGH AVE FROM W BERTEAU AVE (4200 N) TO W BELLE PLAINE AVE (4100 N),"$64,271.79",64271.79
38,Street Resurfacing Menu (2025),ON N PITTSBURGH AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),"$59,329.94",59329.94
38,Street Resurfacing Menu (2025),ON N PITTSBURGH AVE FROM W SCHOOL ST (3300 N) TO W FOREST PRESERVE AVE (3400 N),"$72,635.40",72635.4
38,Street Resurfacing Menu (2025),ON N PONTIAC AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AVE (3700 N),"$56,948.39",56948.39
38,Street Resurfacing Menu (2025),ON N PONTIAC AVE FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AVE (4100 N),"$64,940.88",64940.88
38,Street Resurfacing Menu (2025),ON N PONTIAC AVE FROM W SCHOOL ST (3300 N) TO W FOREST PRESERVE AVE (3400 N),"$27,353.18",27353.18
38,Street Resurfacing Menu (2025),ON W ROSCOE ST FROM N NEENAH AVE (6530 W) TO N NATOMA AVE (6630 W),"$45,498.99",45498.99
38,Street Resurfacing Menu (2025),ON W WARNER AVE FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE (5400 W),"$52,029.04",52029.04
38,Street Speed Hump Replacement (2025),ON N NORMANDY AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),$0.00,0.0
38,Street Speed Hump Replacement (2025),ON N OKETO AVE FROM W ADDISON ST (3600 N) TO W CORNELIA AVE (3500 N),$0.00,0.0
38,Street Speed Hump Replacement (2025),ON N PARIS AVE FROM W ADDISON ST (3600 N) TO W FOREST PRESERVE AVE (3499 N),$0.00,0.0
38,Street Speed Hump Replacement (2025),ON N PIONEER AVE FROM W SCHOOL ST (3300 N) TO W FOREST PRESERVE AVE (3447 N),$0.00,0.0
38,Street Speed Hump Replacement (2025),ON N PITTSBURGH AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),$0.00,0.0
39,Alley Resurfacing Menu (2025),N TRIPP AVE & W GRANVILLE AVE&W ROSEMONT AVE & N KILDARE AVE,"$4,047.97",4047.97
39,Install Gates in the Openings in the Fence Around North,4533 W CARMEN AVE,"$20,000.00",20000.0
39,Mayfair Park Mayfair Park Field House Restroom Improvements,4550 W SUNNYSIDE AVE,"$200,000.00",200000.0
39,Miscellaneous CDOT Projects (2025),4900 N KEELER AVE,$660.00,660.0
39,Miscellaneous CDOT Projects (2025),N PULASKI RD & W BERTEAU AVE,"$4,000.00",4000.0
39,Miscellaneous CDOT Projects (2025),W BRYN MAWR AVE & N MOZART ST,"$35,000.00",35000.0
39,Palmer Elementary Outdoor Education Space,5051 N KENNETH AVE,"$30,000.00",30000.0
39,Pavement Markings Menu (2025),3730 W BRYN MAWR AVE,"$1,600.00",1600.0
39,Pavement Markings Menu (2025),6040 N KILPATRICK AVE,"$5,400.00",5400.0
39,Pavement Markings Menu (2025),W FOSTER AVE & N KOSTNER AVE,"$3,000.00",3000.0
39,Sidewalk Menu (2025),5407 N VIRGINIA AVE,"$80,151.98",80151.98
39,Street Light Upgrade Menu (2025),5638 N BERNARD ST,$500.00,500.0
39,Street Light Upgrade Menu (2025),5942 N KIMBALL AVE,$500.00,500.0
39,Street Light Upgrade Menu (2025),6030 N MARMORA AVE,$500.00,500.0
39,Street Light Upgrade Menu (2025),6131 N HARDING AVE,$500.00,500.0
39,Street Resurfacing Menu (2025),ON N BERNARD ST FROM W BALMORAL AVE (5400 N) TO W CATALPA AVE (5500 N),"$56,424.91",56424.91
39,Street Resurfacing Menu (2025),ON N KARLOV AVE FROM W GLENLAKE AVE (6100 N) TO W GRANVILLE AVE (6200 N),"$59,834.66",59834.66
39,Street Resurfacing Menu (2025),ON N KEDVALE AVE FROM W GRANVILLE AVE (6200 N) TO W ROSEMONT AVE (6300 N),"$54,626.09",54626.09
39,Street Resurfacing Menu (2025),ON N KEELER AVE FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N),"$43,422.70",43422.7
39,Street Resurfacing Menu (2025),ON N KERCHEVAL AVE FROM N KERBS AVE (5730 N) TO N FOREST GLEN AVE (5800 N),"$120,271.51",120271.51
39,Street Resurfacing Menu (2025),ON N KOSTNER AVE FROM N SAUGANASH AVE (6145 N) TO N FOREST GLEN AVE (6252 N),"$48,149.51",48149.51
39,Street Resurfacing Menu (2025),ON N KOSTNER AVE FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE (4600 N),"$46,891.39",46891.39
39,Street Resurfacing Menu (2025),ON N LEMONT AVE FROM N HIAWATHA AVE (6130 N) TO N IONIA AVE (6230 N),"$57,276.34",57276.34
39,Street Resurfacing Menu (2025),ON N LENOX AVE FROM N HIAWATHA AVE (6300 N) TO W DEVON AVE (6400 N),"$29,050.74",29050.74
39,Street Resurfacing Menu (2025),ON N LYNCH AVE FROM 5585 N TO N ELSTON AVE (5500 N),"$92,629.22",92629.22
39,Street Resurfacing Menu (2025),ON N MAJOR AVE FROM N LEONARD AVE (5900 N) TO N MANTON AVE (5800 N),"$41,202.57",41202.57
39,Street Resurfacing Menu (2025),ON N SAWYER AVE FROM W FOSTER AVE (5200 N) TO W BERWYN AVE (5300 N),"$49,165.36",49165.36
39,Street Resurfacing Menu (2025),ON W BRYN MAWR AVE FROM 4357 W TO N PULASKI RD (4000 W),"$211,048.00",211048.0
39,Street Speed Hump Replacement (2025),4414 W ARGYLE ST,$0.00,0.0
39,Street Speed Hump Replacement (2025),ON N KOSTNER AVE FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE (4600 N),$0.00,0.0
40,"(2025) In-Road ""State Law Stop For Pedestrians"" Sign Menu",W DEVON AVE & N RAVENSWOOD AVE,$350.00,350.0
40,(2025) LED Traffic Signal Upgrades & Pedestrian Countdown,W BERWYN AVE & N WESTERN AVE,"$207,867.42",207867.42
40,"2024 Menu - Ward 40 - CPL garden installation, sidewalk",5630 N LINCOLN AVE,"$51,162.00",51162.0
40,Alley Resurfacing Menu (2025),N ARTESIAN AVE & W ARDMORE AVE&W THORNDALE AVE & N WESTERN AVE,"$33,634.03",33634.03
40,Alley Resurfacing Menu (2025),N ARTESIAN AVE & W HOLLYWOOD AVE&W ARDMORE AVE & N WESTERN AVE,"$41,960.55",41960.55
40,Alley Resurfacing Menu (2025),W EASTWOOD AVE & N MANOR AVE&N FRANCISCO AVE & W WILSON AVE,"$18,692.47",18692.47
40,Alley Speed Hump Menu (2025),W RASCHER AVE & N WASHTENAW AVE&N CALIFORNIA AVE & W BALMORAL AVE; 2743 W RASCHER AVE,$725.00,725.0
40,Alley Speed Hump Replacement (2025),N ARTESIAN AVE & W ARDMORE AVE&W THORNDALE AVE & N WESTERN AVE,$0.00,0.0
40,Alley Speed Hump Replacement (2025),N ARTESIAN AVE & W HOLLYWOOD AVE&W ARDMORE AVE & N WESTERN AVE,$0.00,0.0
40,Alley Speed Hump Replacement (2025),W EASTWOOD AVE & N MANOR AVE&N FRANCISCO AVE & W WILSON AVE,$0.00,0.0
40,Bollard Menu (2025),1740 W CATALPA AVE,"$1,173.06",1173.06
40,Bollard Menu (2025),2844 W EASTWOOD AVE,"$1,956.51",1956.51
40,Concrete Alley Menu (2025),W LAWRENCE AVE & N ROCKWELL ST&N TALMAN AVE & W LELAND AVE,"$147,706.97",147706.97
40,Curb & Gutter Menu (2025),2031 W BALMORAL AVE,"$10,721.93",10721.93
40,Curb & Gutter Menu (2025),2633-2635 W BRYN MAWR AVE,"$4,131.42",4131.42
40,Curb & Gutter Menu (2025),4705-4709 N WASHTENAW AVE,"$6,634.07",6634.07
40,Curb & Gutter Menu (2025),6114 N RAVENSWOOD AVE W,"$17,746.08",17746.08
40,improvements Alley Apron Menu (2025),2514 W FARRAGUT AVE; N LINCOLN AVE & W FARRAGUT AVE&W BERWYN AVE & N ROCKWELL ST,"$15,671.43",15671.43
40,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",W DEVON AVE & N HERMITAGE AVE,$350.00,350.0
40,Miscellaneous CDOT Projects (2025),ON N CLARK ST FROM W CARMEN AVE (5100 N) TO W HOLLYWOOD AVE (5700 N); W LAWRENCE AVE & N CALIFORNIA AVE,"$54,400.00",54400.0
40,Miscellaneous CDOT Projects (2025),W FOSTER AVE & N PAULINA ST,"$70,000.00",70000.0
40,Pavement Markings Menu (2025),N CALIFORNIA AVE & W WINNEMAC AVE,"$1,000.00",1000.0
40,Pavement Markings Menu (2025),ON W FOSTER AVE FROM N RAVENSWOOD AVE (1800 W) TO N DAMEN AVE (2000 W),"$3,750.00",3750.0
40,Sidewalk Menu (2025),2621 W CARMEN AVE,$407.86,407.86
40,Sidewalk Menu (2025),2726 W BALMORAL AVE,"$1,846.38",1846.38
40,Sidewalk Menu (2025),4674 N VIRGINIA AVE,"$14,721.68",14721.68
40,Sidewalk Menu (2025),4861 N TALMAN AVE,"$8,818.39",8818.39
40,Sidewalk Menu (2025),4901-4903 N LEAVITT ST,"$5,376.46",5376.46
40,Sidewalk Menu (2025),5811 N ROCKWELL ST,"$3,569.28",3569.28
40,Sidewalk Menu (2025),5928 N MAPLEWOOD AVE,"$6,672.07",6672.07
40,Sidewalk Menu (2025),6043 N ARTESIAN AVE,"$6,622.12",6622.12
40,Sidewalk Menu (2025),6114 N RAVENSWOOD AVE W,"$13,300.91",13300.91
40,Sidewalk Menu (2025),6116-6146 N DAMEN AVE,"$66,058.19",66058.19
40,Sidewalk Menu (2025),6901 N BELL AVE,"$23,895.59",23895.59
40,Sidewalk Menu (2025),ON N HERMITAGE AVE FROM 5609 N TO W BRYN MAWR AVE (5600 N),"$6,701.90",6701.9
40,Sidewalk Menu (2025),ON N RAVENSWOOD AVE FROM W GRANVILLE AVE (6199 N) TO W THOME AVE (6300 N),"$18,615.20",18615.2
40,Speed Indicator Signs (2025),W DEVON AVE & N RAVENSWOOD AVE,"$28,300.70",28300.7
40,Street Bump Outs Menu (2025),N HOYNE AVE & W ARGYLE ST,"$15,066.44",15066.44
40,Street Bump Outs Menu (2025),N RAVENSWOOD AVE & W DEVON AVE,"$10,099.84",10099.84
40,Street Bump Outs Menu (2025),N WASHTENAW AVE & W LELAND AVE,"$29,523.31",29523.31
40,Street Resurfacing Menu (2025),ON N FAIRFIELD AVE FROM W LAWRENCE AVE (4800 N) TO W GUNNISON ST (4840 N),"$27,208.37",27208.37
40,Street Resurfacing Menu (2025),ON N PAULINA ST FROM 5800 N TO W THORNDALE AVE (5900 N),"$45,440.62",45440.62
40,Street Resurfacing Menu (2025),ON N ROCKWELL ST FROM W FARWELL AVE (6830 N) TO W COYLE AVE (6930 N),"$81,508.75",81508.75
40,Street Resurfacing Menu (2025),ON N VIRGINIA AVE FROM W LAWRENCE AVE (4800 N) TO W LELAND AVE (4700 N),"$76,206.53",76206.53
40,Street Resurfacing Menu (2025),ON W ARTHUR AVE FROM N OAKLEY AVE (2300 W) TO N WESTERN AVE (2400 W),"$58,099.98",58099.98
40,Street Resurfacing Menu (2025),ON W BRYN MAWR AVE FROM N ASHLAND AVE (1600 W) TO N RAVENSWOOD AVE (1799 W),"$150,000.00",150000.0
40,Street Resurfacing Menu (2025),ON W OLIVE AVE FROM N HERMITAGE AVE (1700 W) TO N RAVENSWOOD AVE (1800 W),"$44,065.41",44065.41
40,Street Resurfacing Menu (2025),ON W SCHREIBER AVE FROM N HERMITAGE AVE (1740 W) TO N RAVENSWOOD AVE (1800 W),"$40,921.07",40921.07
40,Street Speed Hump Menu (2025),ON N MANOR AVE FROM W MONTROSE AVE (4400 N) TO W SUNNYSIDE AVE (4500 N),"$4,880.00",4880.0
40,Street Speed Hump Menu (2025),ON W ARGYLE ST FROM N FRANCISCO AVE (2900 W) TO N WHIPPLE ST (3030 W); 2923 W ARGYLE ST,"$2,440.00",2440.0
40,Street Traffic Circle Menu (2025),N CAMPBELL AVE & W GLENLAKE AVE,"$20,000.00",20000.0
41,Alley Resurfacing Menu (2025),7301 W GREENLEAF AVE; W GREENLEAF AVE & N OCTAVIA AVE&N ODELL AVE & W LUNT AVE,"$30,080.47",30080.47
41,Curb & Gutter Menu (2025),ON N NATCHEZ AVE FROM 5429 N TO W BALMORAL AVE (5400 N),"$126,394.91",126394.91
41,Curb & Gutter Menu (2025),ON N NEW ENGLAND AVE FROM W HAYES AVE (6440 N) TO W IMLAY ST (6400 N),"$10,440.29",10440.29
41,Curb & Gutter Menu (2025),ON N NORDICA AVE FROM N SAYRE AVE (6210 N) TO W IMLAY ST (6360 N),"$54,601.32",54601.32
41,Curb & Gutter Menu (2025),ON N SAYRE AVE FROM W HIGHLAND AVE (6300 N) TO W DEVON AVE (6360 N),"$70,942.43",70942.43
41,Miscellaneous CDOT Projects (2025),5331 N ORIOLE AVE,$660.00,660.0
41,Sidewalk Menu (2025),5225 N OAK PARK AVE,"$18,129.07",18129.07
41,Street Resurfacing Menu (2025),ON N NATOMA AVE FROM W DEVON AVE (6400 N) TO W ALBION AVE (6600 N),"$112,126.69",112126.69
41,Street Resurfacing Menu (2025),ON N NEWARK AVE FROM W DEVON AVE (6400 N) TO W HAYES AVE (6500 N),"$88,573.63",88573.63
41,Street Resurfacing Menu (2025),ON N NEW ENGLAND AVE FROM W HAYES AVE (6440 N) TO W IMLAY ST (6400 N),"$44,215.27",44215.27
41,Street Resurfacing Menu (2025),ON N NICKERSON AVE FROM N NINA AVE (5900 N) TO N WEST CIRCLE AVE (6000 N),"$75,160.12",75160.12
41,Street Resurfacing Menu (2025),ON N NORDICA AVE FROM N SAYRE AVE (6210 N) TO W IMLAY ST (6360 N),"$95,888.06",95888.06
41,Street Resurfacing Menu (2025),ON N OAK PARK AVE FROM W RAVEN ST (6199 N) TO W DEVON AVE (6400 N),"$96,422.92",96422.92
41,Street Resurfacing Menu (2025),ON N OZARK AVE FROM W GLENLAKE AVE (6100 N) TO N OZANAM AVE (6180 N),"$183,972.54",183972.54
41,Street Resurfacing Menu (2025),ON N SAYRE AVE FROM W HIGHLAND AVE (6300 N) TO W DEVON AVE (6360 N),"$50,464.62",50464.62
41,Street Resurfacing Menu (2025),ON W MYRTLE AVE FROM N HARLEM AVE (7200 W) TO N OLCOTT AVE (7500 W),"$161,263.64",161263.64
41,Street Resurfacing Menu (2025),ON W MYRTLE AVE FROM N OLCOTT AVE (7500 W) TO N ORIOLE AVE (7600 W),"$78,311.13",78311.13
41,Street Resurfacing Menu (2025),ON W PALATINE AVE FROM N ORIOLE AVE (7600 W) TO N OVERHILL AVE (7700 W),"$56,546.26",56546.26
41,Street Resurfacing Menu (2025),ON W SCHREIBER AVE FROM N NATOMA AVE (6600 W) TO N NEWCASTLE AVE (6800 W),"$103,466.44",103466.44
41,Street Speed Hump Menu (2025),ON N ODELL AVE FROM W ARDMORE AVE (5800 N) TO W TALCOTT AVE (5900 N); 5800 N ODELL AVE,$647.57,647.57
42,Alley Resurfacing Menu (2025),N FRANKLIN ST & W CHICAGO AVE&W SUPERIOR ST & N ORLEANS ST,"$35,718.64",35718.64
42,Alley Resurfacing Menu (2025),N FRANKLIN ST & W CHICAGO AVE&W SUPERIOR ST & N WELLS ST,"$12,916.41",12916.41
42,Alley Resurfacing Menu (2025),N FRANKLIN ST & W ERIE ST&W ONTARIO ST & N WELLS ST,"$20,130.51",20130.51
42,Alley Resurfacing Menu (2025),N FRANKLIN ST & W HURON ST&W ERIE ST & N WELLS ST,"$13,225.41",13225.41
42,Alley Resurfacing Menu (2025),N FRANKLIN ST & W ILLINOIS ST&W HUBBARD ST & N WELLS ST,"$26,246.49",26246.49
42,Alley Resurfacing Menu (2025),N FRANKLIN ST & W ONTARIO ST&W OHIO ST & N WELLS ST,"$16,271.23",16271.23
42,Alley Speed Hump Replacement (2025),N FRANKLIN ST & W ILLINOIS ST&W HUBBARD ST & N WELLS ST,$0.00,0.0
42,Miscellaneous CDOT Projects (2025),101 W HUBBARD ST,$660.00,660.0
42,Miscellaneous CDOT Projects (2025),ON N STETSON AVE FROM E SOUTH WATER ST (300 N) TO E WACKER DR (349 N),"$124,519.02",124519.02
42,movement at Streeter-Grand. Speed Indicator Signs (2025),ON N ORLEANS ST FROM W WOLF POINT PLZ (320 N) TO W ILLINOIS ST (500 N),$300.70,300.7
42,Right-turn arrow installation for the northbound to eastbound,N STREETER DR & E GRAND AVE,"$33,401.16",33401.16
42,Street Light Residential Staggered Piggy Back Menu (2025),ON W SUPERIOR ST FROM N FRANKLIN ST (300 W) TO N SEDGWICK ST (400 W),"$71,957.87",71957.87
42,Street Resurfacing Menu (2025),ON E SOUTH WATER ST FROM N STETSON AVE (154 E) TO N COLUMBUS DR (241 E),"$40,656.87",40656.87
42,Street Resurfacing Menu (2025),ON N HARBOR DR FROM E RANDOLPH ST (150 N) TO E WATERSIDE DR (225 N),"$81,190.18",81190.18
42,Street Resurfacing Menu (2025),ON N MICHIGAN LOWER AVE FROM E NORTH WATER LOWER ST (420 N) TO E GRAND AVE (600 N),"$152,398.36",152398.36
42,Street Resurfacing Menu (2025),ON N PARK DR FROM E NORTH WATER ST (440 N) TO E ILLINOIS ST (480 N),"$58,815.46",58815.46
42,Street Resurfacing Menu (2025),ON N STETSON AVE FROM E RANDOLPH ST (140 N) TO E WACKER DR (349 N),"$200,935.14",200935.14
42,Street Resurfacing Menu (2025),ON W ERIE ST FROM N DEARBORN ST (50 W) TO N STATE ST (0 E),"$39,705.28",39705.28
42,Street Speed Hump Replacement (2025),ON N HARBOR DR FROM E RANDOLPH ST (150 N) TO E WATERSIDE DR (225 N),$0.00,0.0
42,Viaduct Improvement Menu (2025),360 E RANDOLPH ST,"$28,717.68",28717.68
42,Viaduct Improvement Menu (2025),ON N STETSON AVE FROM E RANDOLPH ST (140 N) TO E WACKER DR (349 N),"$70,987.00",70987.0
42,Viaduct Improvement Menu (2025),W KINZIE ST & N ORLEANS ST,"$24,271.00",24271.0
43,(2025) Lincoln Park Arch Project,2560 N LINCOLN AVE,"$86,492.95",86492.95
43,Alley Apron Menu (2025),2000 N SEMINARY AVE,"$22,589.89",22589.89
43,Alley Apron Menu (2025),2727 N LEHMANN CT,"$78,654.12",78654.12
43,Alley Resurfacing Menu (2025),N DAYTON ST & W WISCONSIN ST; N HALSTED ST & W WILLOW ST,"$41,437.57",41437.57
43,Alley Resurfacing Menu (2025),N HAMPDEN CT & W WRIGHTWOOD AVE&W DIVERSEY PKWY & N LEHMANN CT; 2754 N HAMPDEN CT,"$16,671.99",16671.99
43,Alley Resurfacing Menu (2025),W WISCONSIN ST & N FREMONT ST&N BISSELL ST & W WILLOW ST,"$7,694.22",7694.22
43,Alley Resurfacing Menu (2025),W WRIGHTWOOD AVE & N HAMPDEN CT&N LAKEVIEW AVE & W DEMING PL,"$10,506.17",10506.17
43,Arterial Street Bump Outs Menu (2025),N CLYBOURN AVE & N KENMORE AVE,"$12,038.30",12038.3
43,Arterial Street Bump Outs Menu (2025),N HALSTED ST & W DICKENS AVE,"$116,549.89",116549.89
43,Arterial Street Bump Outs Menu (2025),N SHEFFIELD AVE & W MONTANA ST,"$3,710.45",3710.45
43,Curb & Gutter Menu (2025),1875 N DAYTON ST; N DAYTON ST & W WISCONSIN ST,"$185,608.68",185608.68
43,Curb & Gutter Menu (2025),2731 N HAMPDEN CT,"$89,749.11",89749.11
43,Curb & Gutter Menu (2025),300 W WEBSTER AVE,"$45,453.08",45453.08
43,"In-Road ""State Law Stop For Pedestrians"" Sign Menu",W DIVERSEY PKWY & N SEMINARY AVE,$600.00,600.0
43,Miscellaneous CDOT Projects (2025),2400 N LINCOLN AVE,$660.00,660.0
43,Pavement Markings Menu (2025),ON N SHEFFIELD AVE FROM 2720 N TO N LINCOLN AVE (2600 N),"$3,000.00",3000.0
43,Sidewalk Menu (2025),1134-1138 W SCHUBERT AVE,"$19,130.20",19130.2
43,Sidewalk Menu (2025),1301 N STATE PKWY,"$21,430.92",21430.92
43,Sidewalk Menu (2025),2121-2127 N BISSELL ST,"$10,630.31",10630.31
43,Sidewalk Menu (2025),2717 N HALSTED ST,"$21,133.99",21133.99
